no,gu,X,Y
GR040031,구로구,126.89838,37.48391
GR040032,구로구,126.899956,37.483257
GR040033,구로구,126.90184,37.48406
GR040034,구로구,126.90143,37.484592
GR040035,구로구,126.89874,37.484505
GR040036,구로구,126.89797,37.48514
GR040037,구로구,126.896095,37.485825
GR040038,구로구,126.89424,37.48657
GR040039,구로구,126.89489,37.486443
GR040040,구로구,126.89363,37.485275
GR040041,구로구,126.89309,37.48518
GR040042,구로구,126.89248,37.485813
GR040043,구로구,126.892555,37.484486
GR040044,구로구,126.89359,37.48394
GR040045,구로구,126.89203,37.48349
GR040046,구로구,126.89304,37.482147
GR040047,구로구,126.89348,37.482567
GR040048,구로구,126.895035,37.484615
GR040049,구로구,126.89536,37.484215
GR050001,구로구,126.88781,37.48965
GR050002,구로구,126.886635,37.490005
GR050003,구로구,126.886375,37.489803
GR050004,구로구,126.86996,37.490097
GR050005,구로구,126.88631,37.489376
GR050006,구로구,126.88555,37.489872
GR050007,구로구,126.88561,37.489975
GR050008,구로구,126.884926,37.490307
GR050009,구로구,126.88657,37.48562
GR050009-1,구로구,126.886826,37.489174
GR050010,구로구,126.887054,37.488472
GR050010-1,구로구,126.88615,37.486683
GR050011,구로구,126.88536,37.49023
GR050011-1,구로구,126.89263,37.493904
GR050012,구로구,126.88536,37.49023
GR050012-1,구로구,126.89343,37.494408
GR050013,구로구,126.89174,37.494884
GR050013-1,구로구,126.88657,37.48562
GR050014,구로구,126.88914,37.49157
GR050015,구로구,126.88931,37.49448
GR050016,구로구,126.88532,37.490498
GR050017,구로구,126.884865,37.487823
GR050018,구로구,126.885735,37.485783
GR050019,구로구,126.88427,37.490498
GR050020,구로구,126.88511,37.490265
GR050021,구로구,126.886406,37.489834
GR050022,구로구,126.88538,37.488564
GR050023,구로구,126.88563,37.48868
GR050024,구로구,126.885826,37.488926
GR050025,구로구,126.88656,37.48952
GR050026,구로구,126.88592,37.48952
GR050027,구로구,126.88561,37.489826
GR050028,구로구,126.885826,37.48937
GR050029,구로구,126.88574,37.49042
GR050030,구로구,126.885124,37.488155
GR050031,구로구,126.88472,37.48948
GR050032,구로구,126.88882,37.495052
GR050033,구로구,126.890015,37.48866
GR050034,구로구,126.89155,37.496548
GR050035,구로구,126.89081,37.496166
GR050036,구로구,126.89434,37.49371
GR050037,구로구,126.89219,37.491142
GR050038,구로구,126.8905,37.49298
GR050039,구로구,126.88813,37.49103
GR050040,구로구,126.88852,37.49127
GR050041,구로구,126.89502,37.49194
GR050042,구로구,126.89387,37.495308
GR050043,구로구,126.89403,37.49468
GR050044,구로구,126.89419,37.494076
GR050045,구로구,126.891426,37.495823
GR050046,구로구,126.88919,37.491867
GR050047,구로구,126.89202,37.491924
GR060001,구로구,126.88965,37.49673
GR060002,구로구,126.888405,37.499348
GR060003,구로구,126.88644,37.49879
GR060004,구로구,126.88989,37.499657
GR060005,구로구,126.88469,37.50039
GR060006,구로구,126.89168,37.507717
GR060007,구로구,126.88653,37.50458
GR060008,구로구,126.89,37.505413
GR060009,구로구,126.89187,37.50137
GR060010,구로구,126.84001,37.49654
GR060011,구로구,126.888954,37.4964
GR060012,구로구,126.888954,37.4964
GR060013,구로구,126.888954,37.4964
GR060014,구로구,126.888954,37.4964
GR060015,구로구,126.888954,37.4964
GR060016,구로구,126.888954,37.4964
GR060017,구로구,126.888954,37.4964
GR060018,구로구,126.888954,37.4964
GR060019,구로구,126.88932,37.500088
GR060020,구로구,126.88932,37.500088
GR060021,구로구,126.88932,37.500088
GR060022,구로구,126.88932,37.500088
GR060023,구로구,126.88932,37.500088
GR060024,구로구,126.88932,37.500088
GR060025,구로구,126.88932,37.500088
GR060026,구로구,126.88932,37.500088
GR060027,구로구,126.88932,37.500088
GR060028,구로구,126.88932,37.500088
GR060029,구로구,126.88932,37.500088
GR060030,구로구,126.88932,37.500088
GR060031,구로구,126.87919,37.505016
GR060032,구로구,126.88246,37.500732
GR060033,구로구,126.88856,37.495647
GR060034,구로구,126.88921,37.50046
GR060035,구로구,126.88469,37.50039
GR060036,구로구,126.88468,37.50272
GR060037,구로구,126.886475,37.50361
GR060038,구로구,126.89218,37.498634
GR060039,구로구,126.89067,37.500484
GR060040,구로구,126.88874,37.502796
GR060041,구로구,126.88834,37.503315
GR060042,구로구,126.88951,37.495754
GR060043,구로구,126.888054,37.501835
GR060044,구로구,126.88685,37.50176
GR060045,구로구,126.88322,37.501804
GR060046,구로구,126.88234,37.50197
GR060047,구로구,126.88781,37.504642
GR060048,구로구,126.89113,37.505054
GR060049,구로구,126.89268,37.50471
GR060050,구로구,126.893,37.50574
GR060051,구로구,126.89175,37.504337
GR060052,구로구,126.89124,37.50384
GR060053,구로구,126.892365,37.50618
GR060054,구로구,126.88477,37.500828
GR070001,구로구,126.8808,37.486984
GR070002,구로구,126.884995,37.48501
GR070003,구로구,126.88333,37.485916
GR070004,구로구,126.888054,37.481785
GR070005,구로구,126.88095,37.48409
GR070006,구로구,126.88717,37.48284
GR070007,구로구,126.88284,37.484833
GR070008,구로구,126.89118,37.48035
GR070009,구로구,126.89016,37.47968
GR070010,구로구,126.8896,37.47962
GR070011,구로구,126.89447,37.478634
GR070012,구로구,126.886345,37.484062
GR070013,구로구,126.88827,37.481438
GR070014,구로구,126.88932,37.481518
GR070015,구로구,126.88908,37.48169
GR070016,구로구,126.88869,37.48168
GR070017,구로구,126.88962,37.481834
GR070018,구로구,126.88979,37.48163
GR070019,구로구,126.89012,37.481144
GR070020,구로구,126.88778,37.480385
GR070021,구로구,126.88747,37.48249
GR070022,구로구,126.88796,37.482456
GR070023,구로구,126.88621,37.482548
GR070024,구로구,126.89259,37.479637
GR070025,구로구,126.88652,37.48492
GR080001,구로구,126.85903,37.50174
GR080002,구로구,126.86482,37.498554
GR080003,구로구,126.863754,37.5005
GR080004,구로구,126.865746,37.500988
GR080005,구로구,126.86754,37.49972
GR080006,구로구,126.868385,37.49973
GR080007,구로구,126.86621,37.500244
GR080008,구로구,126.86622,37.50499
GR080009,구로구,126.86201,37.503326
GR080010,구로구,126.86155,37.504353
GR080011,구로구,126.86213,37.496407
GR080012,구로구,126.86495,37.497337
GR080013,구로구,126.864876,37.497746
GR080014,구로구,126.86722,37.496773
GR080015,구로구,126.86727,37.497223
GR080016,구로구,126.8627,37.49997
GR080017,구로구,126.865295,37.504772
GR080018,구로구,126.86451,37.503075
GR080019,구로구,126.865395,37.502247
GR080020,구로구,126.868385,37.501217
GR080021,구로구,126.86732,37.502094
GR080022,구로구,126.85793,37.503597
GR080023,구로구,126.862755,37.500378
GR080024,구로구,126.862755,37.500378
GR080025,구로구,126.862755,37.500378
GR080026,구로구,126.863464,37.50074
GR080027,구로구,126.86653,37.49939
GR080028,구로구,126.863365,37.49795
GR080029,구로구,126.865135,37.50158
GR080030,구로구,126.86361,37.50387
GR080031,구로구,126.85721,37.501682
GR080032,구로구,126.863594,37.49675
GR080033,구로구,126.85574,37.50102
GR080034,구로구,126.856285,37.502235
GR080035,구로구,126.86858,37.499683
GR090001,구로구,126.87581,37.489388
GR090002,구로구,126.86022,37.504173
GR090003,구로구,126.84858,37.504025
GR090004,구로구,126.8506,37.503143
GR090005,구로구,126.85839,37.506123
GR090006,구로구,126.85935,37.50638
GR090007,구로구,126.85002,37.507504
GR090008,구로구,126.85249,37.508038
GR090009,구로구,126.853546,37.507072
GR090010,구로구,126.854256,37.506905
GR090011,구로구,126.85456,37.504635
GR090012,구로구,126.85549,37.50683
GR090013,구로구,126.85067,37.501663
GR090014,구로구,126.85078,37.501213
GR090015,구로구,126.85778,37.500435
GR090016,구로구,126.85419,37.500664
GR090017,구로구,126.85043,37.502136
GR090018,구로구,126.849884,37.504276
GR090019,구로구,126.85582,37.506874
GR090020,구로구,126.85624,37.50681
GR090021,구로구,126.85553,37.50907
GR090022,구로구,126.85683,37.50553
GR090023,구로구,126.85574,37.506268
GR090024,구로구,126.85446,37.503845
GR090025,구로구,126.853615,37.50919
GR090026,구로구,126.8586,37.506668
GR090027,구로구,126.85263,37.503086
GR090028,구로구,126.849556,37.50204
GR090029,구로구,126.849205,37.502323
GR090030,구로구,126.85007,37.50222
GR090031,구로구,126.84951,37.50388
GR090032,구로구,126.846176,37.506058
GR090033,구로구,126.84688,37.508057
GR090034,구로구,126.85051,37.502293
GR090035,구로구,126.85604,37.504753
GR100001,구로구,126.85857,37.49425
GR100002,구로구,126.85857,37.49425
GR100003,구로구,126.86003,37.49672
GR100004,구로구,126.843666,37.50045
GR100005,구로구,126.842094,37.499912
GR100006,구로구,126.8442,37.505028
GR100007,구로구,126.84544,37.50293
GR100008,구로구,126.843025,37.502266
GR100009,구로구,126.84561,37.502968
GR100010,구로구,126.84604,37.5025
GR100011,구로구,126.84757,37.501884
GR100012,구로구,126.84979,37.49935
GR100013,구로구,126.851814,37.498123
GR100014,구로구,126.85607,37.49735
GR100015,구로구,126.85696,37.497246
GR100016,구로구,126.85672,37.498665
GR100017,구로구,126.85412,37.498917
GR100018,구로구,126.84519,37.50376
GR100019,구로구,126.842094,37.50424
GR100020,구로구,126.84959,37.498608
GR100021,구로구,126.84712,37.502373
GR100022,구로구,126.85107,37.499863
GR100023,구로구,126.8474,37.49761
GR100024,구로구,126.83583,37.499504
GR100025,구로구,126.84602,37.504757
GR100026,구로구,126.85887,37.49514
GR100027,구로구,126.85627,37.49599
GR100028,구로구,126.85944,37.496822
GR100029,구로구,126.85528,37.497414
GR100030,구로구,126.853775,37.497547
GR100031,구로구,126.8529,37.497868
GR100032,구로구,126.84694,37.503532
GR100033,구로구,126.84534,37.5066
GR100034,구로구,126.84444,37.50356
GR100035,구로구,126.843575,37.50323
GR100036,구로구,126.84107,37.50253
GR100037,구로구,126.8514,37.5005
GR100038,구로구,126.85825,37.49704
GR100039,구로구,126.84557,37.506565
GR110001,구로구,126.856514,37.490967
GR110002,구로구,126.856514,37.490967
GR110003,구로구,126.856514,37.490967
GR110004,구로구,126.85654,37.49079
GR110005,구로구,126.85148,37.49295
GR110006,구로구,126.84143,37.494606
GR110007,구로구,126.85296,37.490036
GR110008,구로구,126.85585,37.49671
GR110009,구로구,126.85585,37.49671
GR110010,구로구,126.85593,37.49078
GR110011,구로구,126.856064,37.49068
GR110012,구로구,126.85708,37.49352
GR110013,구로구,126.856606,37.49396
GR110014,구로구,126.86081,37.492565
GR110015,구로구,126.861115,37.49233
GR110016,구로구,126.86237,37.493168
GR110017,구로구,126.86235,37.492313
GR110018,구로구,126.86297,37.49165
GR110019,구로구,126.86384,37.491867
GR110020,구로구,126.864044,37.49208
GR110021,구로구,126.86325,37.491825
GR110022,구로구,126.856705,37.491444
GR110023,구로구,126.85702,37.489895
GR110024,구로구,126.85143,37.491604
GR110025,구로구,126.8532,37.491356
GR110026,구로구,126.85389,37.48965
GR110027,구로구,126.84878,37.494686
GR120001,구로구,126.8516,37.482925
GR120002,구로구,126.85226,37.488537
GR120003,구로구,126.85141,37.48784
GR120004,구로구,126.85468,37.488033
GR120005,구로구,126.858444,37.488724
GR120006,구로구,126.853966,37.483463
GR120007,구로구,126.84828,37.482414
GR120008,구로구,126.851036,37.48196
GR120009,구로구,126.8474,37.485725
GR120010,구로구,126.84885,37.48524
GR120011,구로구,126.84948,37.485153
GR120012,구로구,126.85385,37.48596
GR120013,구로구,126.85381,37.485806
GR120014,구로구,126.85248,37.48853
GR120015,구로구,126.85388,37.48587
GR120016,구로구,126.85388,37.48587
GR120017,구로구,126.85645,37.486942
GR120018,구로구,126.85628,37.487286
GR120019,구로구,126.85172,37.48623
GR120020,구로구,126.85218,37.484962
GR120021,구로구,126.85624,37.4891
GR120022,구로구,126.85633,37.488293
GR120023,구로구,126.857124,37.488174
GR130001,구로구,126.84477,37.49382
GR130002,구로구,126.83945,37.494972
GR130003,구로구,126.84031,37.498627
GR130004,구로구,126.8395,37.49419
GR130005,구로구,126.8426,37.495525
GR130006,구로구,126.84074,37.494602
GR130007,구로구,126.843254,37.495693
GR130008,구로구,126.84546,37.4968
GR130009,구로구,126.84596,37.497032
GR130010,구로구,126.84244,37.4974
GR130011,구로구,126.8453,37.496944
GR130012,구로구,126.84167,37.497192
GR130013,구로구,126.838585,37.49671
GR130014,구로구,126.83713,37.496895
GR130015,구로구,126.83755,37.495167
GR130016,구로구,126.841545,37.49933
GR130017,구로구,126.84507,37.49704
GR130018,구로구,126.84473,37.495564
GR130019,구로구,126.84358,37.49516
GR130020,구로구,126.83077,37.497887
GR130021,구로구,126.83742,37.496784
GR130022,구로구,126.843475,37.497494
GR130023,구로구,126.843735,37.49689
GR130024,구로구,126.841034,37.495426
GR130025,구로구,126.84649,37.497425
GR130026,구로구,126.841415,37.49507
GR130027,구로구,126.83847,37.493862
GR140001,구로구,126.838585,37.486423
GR140002,구로구,126.83905,37.48606
GR140003,구로구,126.84377,37.493587
GR140004,구로구,126.840614,37.490875
GR140005,구로구,126.84045,37.491478
GR140006,구로구,126.83964,37.488853
GR140007,구로구,126.83925,37.48963
GR140008,구로구,126.82499,37.48938
GR140009,구로구,126.83112,37.49122
GR140010,구로구,126.83437,37.489338
GR140011,구로구,126.836685,37.488415
GR140012,구로구,126.83573,37.48712
GR140013,구로구,126.84513,37.493225
GR140014,구로구,126.84416,37.492775
GR140015,구로구,126.843124,37.492558
GR140016,구로구,126.84155,37.492386
GR140017,구로구,126.84217,37.49101
GR140018,구로구,126.843025,37.4913
GR140019,구로구,126.83763,37.4902
GR140020,구로구,126.83758,37.48956
GR140021,구로구,126.8315,37.487244
GR140022,구로구,126.82593,37.490105
GR140023,구로구,126.826645,37.488842
GR140024,구로구,126.82673,37.489998
GR140025,구로구,126.84154,37.49035
GR140026,구로구,126.8383,37.48737
GR140027,구로구,126.83925,37.488754
GR140028,구로구,126.83925,37.488754
GR140029,구로구,126.84621,37.495777
GR140030,구로구,126.84621,37.495777
GR140031,구로구,126.83949,37.48876
GR140032,구로구,126.83949,37.48876
GR140033,구로구,126.83949,37.48876
GR140034,구로구,126.83386,37.491756
GR140035,구로구,126.840004,37.48979
GR140036,구로구,126.846794,37.49421
GR140038,구로구,126.83052,37.478695
GR140041,구로구,126.83192,37.480022
GR140042,구로구,126.8318,37.47998
GR140043,구로구,126.83144,37.480484
GR140044,구로구,126.83137,37.48029
GR140046,구로구,126.830956,37.479412
GR140047,구로구,126.82776,37.490963
GR140048,구로구,126.83949,37.48876
GR150001,구로구,126.82543,37.49528
GR150002,구로구,126.830826,37.49324
GR150003,구로구,126.8333,37.493275
